Keyword,Screen_Name,Text,Created_At_Year,Created_At_Month,Retweeted,Retweet_Count,Favorited,Favorite_Count
#WomenInTech,, https://t.co/JDVUSlR8xy #WomenInTech https:…|,2014,Sep,FALSE,4,FALSE,0
#WomenInTech,,#fintech #womenintech @womenintech  https://t.co/mny6x0G1tB|,2010,Mar,FALSE,2,FALSE,0
#WomenInTech,,#fintech #womenintech @womenintech  https://t.co/mny6x0G1tB|,2009,Mar,FALSE,2,FALSE,0
#WomenInTech,,#fintech #womenintech @womenintech  https://t.co/mny6x0G1tB|,2014,Aug,FALSE,2,FALSE,1
#WomenInTech,,#IWD2016 #womenintech https://t.co…|,2013,Mar,FALSE,61,FALSE,0
#WomenInTech,,#Podcast #Egypt https://t.co/zkHeSHdh2E|,2009,Apr,FALSE,0,FALSE,2
#WomenInTech,,#startups #innovation #womenintech  https://t.co/iBeVP52Hm7|,2013,Sep,FALSE,3,FALSE,0
#WomenInTech,,#startups #innovation #womenintech  https://t.co/iBeVP52Hm7|,2013,Nov,FALSE,3,FALSE,0
#WomenInTech,,#startups #innovation #womenintech  https://t.co/iBeVP52Hm7|,2008,Sep,FALSE,3,FALSE,0
#WomenInTech,,#startups #innovation #womenintech  https://t.co/iBeVP52Hm7|,2010,Dec,FALSE,3,FALSE,12
#WomenInTech,,#TechAthlete #VMwomen #WomenInTech #theCUBE #… https://t.co/2iabbBHukS|,2015,Sep,FALSE,0,FALSE,1
#WomenInTech,,#TechAthlete #VMwomen #WomenInTech #theCUBE #VMware https://t.co/9X618XOhmj|,2008,Jan,FALSE,2,FALSE,0
#WomenInTech,,#womeninbusiness #startupgrind #womenintech|,2013,Sep,FALSE,0,FALSE,4
#WomenInTech,phaazis,|RT @SpirosMargaris: We miss out!,,,,,,
#WomenInTech,AmasatApps,RT @Stephen_Cummins: 15 great #women changing the #tech landscape https://t.co/fiPKU38uc5 #womenintech #WomenInSTEM https://t.co/dfBktMjNJ9,2014,Mar,FALSE,15,FALSE,0
#WomenInTech,CompChimera,RT @ContractsIT13: Why does having a diverse team matter? #Diverse teams solve problems better and are more innovative! #WomenInTech https:…,2009,Oct,FALSE,2,FALSE,0
#WomenInTech,oscarjofre,|RT @SpirosMargaris: That says it all ... sadly,,,,,,
#WomenInTech,Workshop4Me,Another sunny weekend with Snowy coding apps and more#girlsintech #womenintech #codingforkids.Sign up for April term https://t.co/N55xn7rWoj,2015,Jun,FALSE,0,FALSE,2
#WomenInTech,DylanBradfield,RT @Intelinvolved: Intel 2015 analysis finds 100% gender pay parity across US job types and levels https://t.co/Th4uIHxqpE #womenintech htt…,2015,Dec,FALSE,9,FALSE,0
#WomenInTech,Arabwic_Algeria,"RT @__racha: ""When trying to build a leader status, use data not feelings to push work forward"" - @soumow #leadership #arabwic #womenintech",2016,Jan,FALSE,2,FALSE,0
#WomenInTech,petergjones,You are welcome @janina_tweet . Always good to meet #WomenInTech. Checkout @silviakspiva @amyengineer @lauren @vlinder_nl. #BeUnstoppable!,2009,Mar,FALSE,0,FALSE,0
#WomenInTech,AngenetteLauWF,"@SpirosMargaris @TheEconomist Facebook may have gotten it right to create ""reactions."" I would've used 😡. #womenintech or lack there of",2011,May,FALSE,0,FALSE,0
#WomenInTech,soumow,"RT @__racha: ""When trying to build a leader status, use data not feelings to push work forward"" - @soumow #leadership #arabwic #womenintech",2008,Apr,FALSE,2,FALSE,0
#WomenInTech,amjentsch,|RT @DSMeu: Women in #ICT are underrespresented but they suffer no gender #paygap,,,,,,
#WomenInTech,Arabwic_Algeria,RT @__racha: Day II - #ArabWiC #Algeria - @majdanaf is a fantastic moderator! 😉 #womenintech https://t.co/Zf48EToU7r,2016,Jan,FALSE,2,FALSE,0
#WomenInTech,Alizahra079,RT @__racha: Day II - #ArabWiC #Algeria - @majdanaf is a fantastic moderator! 😉 #womenintech https://t.co/Zf48EToU7r,2012,Sep,FALSE,2,FALSE,0
#WomenInTech,paras_pipalia,|I thought you'd like this Pin on Pinterest... https://t.co/BruVg7vMJe,,,,,,
#WomenInTech,Lets_B_Real,Tweets on 2016 Black Enterprise Women of Power Summit #bewps https://t.co/viQMTd1RFF #WomenInTech #Startup #Business #BizHour #Entrepreneur,2009,Jan,FALSE,0,FALSE,2
#WomenInTech,IBOMLLC,Tweets on 2016 Black Enterprise Women of Power Summit #bewps https://t.co/iMSBeoKDIB #WomenInTech #Startup #Business #BizHour #Entrepreneur,2013,Feb,FALSE,0,FALSE,1
#WomenInTech,lauraprto,From #UX &amp; #design to #futureofwork &amp; #womenintech - our #blog's on it. Swing by for a look: … https://t.co/3PJ2kjiL9k,2015,Nov,FALSE,0,FALSE,5
#WomenInTech,usconsfrankfurt,"RT @Export2Europe: In honor of #IWD2016, we celebrate inspiring #womenintech, #womeninbiz, &amp; #womenentrepreneurs. https://t.co/2CMYfjnEWd #…",2009,Sep,FALSE,1,FALSE,0
#WomenInTech,manujgrover,|RT @SpirosMargaris: That says it all ... sadly,,,,,,
#WomenInTech,SoSWDC,"RT @hwingo: #DC, Best City for #WomenInTech https://t.co/qHqB319xYv US avg 25% but in #DC 40% &amp; ""essentially no gender pay gap in #DCTech"" …",2014,Dec,FALSE,1,FALSE,0
#WomenInTech,hwingo,"#DC, Best City for #WomenInTech https://t.co/qHqB319xYv US avg 25% but in #DC 40% &amp; ""essentially no gender pay gap in #DCTech"" #WomenInSTEM",2009,Jan,FALSE,1,FALSE,2
#WomenInTech,JaimiKendall94,RT @Monster_UK: Monster is championing for more #WomenInTech. Find your next tech #Job https://t.co/UJ5354bp5P https://t.co/xChJqmwZyR,2013,May,FALSE,4,FALSE,0
#WomenInTech,SpirosMargaris,|That says it all ... sadly,,,,,,
#WomenInTech,natashakyp,|RT @SpirosMargaris: We miss out!,,,,,,
#WomenInTech,SimonCocking,RT @DMMBrandi: RT @NWCI: With the day that's in it - here are some more #WomenInLeadership in Ireland making waves #WomenInTech https://t.c…,2014,Aug,FALSE,1,FALSE,0
#WomenInTech,Jenica_A_Lewis,|RT @SpirosMargaris: Yes slowly. Read.,,,,,,
#WomenInTech,gabitillberg,RT @joannashields: Inspiring market opening with the EU's Leading Women in Tech  @InspiringFifty #womenintech at  @LSEplc https://t.co/vGeO…,2016,Jan,FALSE,19,FALSE,0
#WomenInTech,execfintech,|RT @SpirosMargaris: Yes slowly. Read.,,,,,,
#WomenInTech,catintp,RT @zoecklewis: Technology Women is out! Daily summary of #womenintech stories https://t.co/Oe7b33jVGv Stories via @RVMEntInc @pi4630 @MsCa…,2008,Feb,FALSE,1,FALSE,0
#WomenInTech,IzaakRogan,RT @founderscoders: Happy International Women's Day! Love from the ladies of Founders &amp; Coders 😊 #IWD2016 #womenintech https://t.co/7tZ0riH…,2014,Jan,FALSE,12,FALSE,0
#WomenInTech,IzaakRogan,"RT @dsofer: In the last 12 months, 17 out of 47 students completing @founderscoders were women. That's 36%. #womenintech #digitalskills #We…",2014,Jan,FALSE,19,FALSE,0
#WomenInTech,GirlPowerInTech,#Morning motivation by #ariannahuffington #womenintech #success https://t.co/9cw3hRKaYI,2016,Feb,FALSE,0,FALSE,2
#WomenInTech,Susanne041120,Excited @Marthalanefox joins @sageuk for #50/50tech Challenge. Amazing opportunity for #NorthEast #womenintech https://t.co/hSoAZqX17E,2015,Mar,FALSE,0,FALSE,4
